Filename,Best,Function,NumEvals,X,Y,Z,RunTime_sec,g1
36.stl,1,0.0004451713643785293,321,0,-1,0,00:00:33.7502538,0.006672116338752865
36.stl,2,0.9999999999962422,321,-0.11039869478117466,0.9210097653408242,0.37356812007644985,00:00:33.7502538,-1.2358274568699894E-07
36.stl,3,1.0000000017407773,321,0.19351145013718632,0.957390919791602,-0.21437337839944964,00:00:33.7502538,1.3219598331478893E-05
36.stl,4,1.0000086570057478,321,-0.012975207208157815,9.312441747741681E-10,-0.9999158184556863,00:00:33.7502538,0.0009883697409624305
36.stl,5,1.0006162704005679,321,0.02134901163330696,0.8540764177513709,-0.5197092382700798,00:00:33.7502538,0.007850289185635292
36.stl,6,1.001233825498505,321,0.9999983181273034,0.0016368448226312664,0.0008273340264174804,00:00:33.7502538,0.011107770703936827
adaptor.stl,1,0.0002454531338463516,396,0,0,1,00:00:31.8975249,0.004954322696861314
adaptor.stl,2,0.5657397107578429,396,0,-1,0,00:00:31.8975249,0.009041526447971798
adaptor.stl,3,0.5657399888119732,396,1,0,0,00:00:31.8975249,0.009043063967616219
adaptor.stl,4,0.5657433678818212,396,0,1,0,00:00:31.8975249,0.009061727920612325
adaptor.stl,5,0.5657455866029538,396,-1,0,0,00:00:31.8975249,0.009073961925226779
adaptor.stl,6,0.9953005458296389,396,0,0,-1,00:00:31.8975249,0.016379906148258464
Aerospace_Beam2.STL,1,0.0037707288286261686,374,0,1,0,00:00:09.1453582,0.01941836457744619
Aerospace_Beam2.STL,2,0.5359201928414857,374,0,-1,0,00:00:09.1453582,0.019682717246384127
Aerospace_Beam2.STL,3,0.9217942098170766,374,1,0,0,00:00:09.1453582,0.0023354144211152985
Aerospace_Beam2.STL,4,0.9625034037193971,374,-1,0,0,00:00:09.1453582,0.0025502920432305272
Aerospace_Beam2.STL,5,1.0000000000003466,374,0.8112519177614748,0.5737471918100215,-0.11262542261160942,00:00:09.1453582,2.0726328474457067E-07
Aerospace_Beam_Fillets.STL,1,0.011272298880939072,341,0,1,0,00:00:25.0598691,0.03357424441583023
Aerospace_Beam_Fillets.STL,2,0.7204300293435948,341,0,-1,0,00:00:25.0598691,0.059137454319648224
Aerospace_Beam_Fillets.STL,3,0.8607082357486596,341,0,0,-1,00:00:25.0598691,0.0005758649916924226
Aerospace_Beam_Fillets.STL,4,0.9508156383996289,341,0,0,1,00:00:25.0598691,0.05658678490281984
Aerospace_Beam_Fillets.STL,5,0.9999999999967158,341,0.7845646596447903,-0.5614575127281809,-0.26310407871703406,00:00:25.0598691,1.894725683017341E-07
bearing bracket.STL,1,0.0012427451705905078,594,0,1,0,00:00:11.9855531,0.011147848090956872
bearing bracket.STL,2,0.1510822879136512,594,1,0,0,00:00:11.9855531,0.009758187235596396
bearing bracket.STL,3,0.7135872219068681,594,0,0,-1,00:00:11.9855531,0.008554340647217782
bearing bracket.STL,4,0.7135912277326677,594,0,0,1,00:00:11.9855531,0.00857738794645054
bearing bracket.STL,5,0.8993171691927957,594,0,-1,0,00:00:11.9855531,0.040375721960799756
bearing bracket.STL,6,0.9999996039269948,594,-0.5257311121191336,0,-0.85065080835204,00:00:11.9855531,2.8383181332389658E-05
bearing bracket.STL,7,0.9999997383188034,594,-0.5257311121191336,0,0.85065080835204,00:00:11.9855531,4.3683116781932684E-05
bearing bracket.STL,8,0.9999999999999577,594,-0.8352229717650793,-0.546776503634597,-0.058634823347862,00:00:11.9855531,1.515339285690457E-08
Casing.stl,1,0.003572075142209666,576,1,0,0,00:01:35.5982984,0.018899934238535504
Casing.stl,2,0.0035907933074365655,576,-1,0,0,00:01:35.5982984,0.018949388664110015
Casing.stl,3,0.13796354655201173,576,0,-1,0,00:01:35.5982984,0.022465866956399325
Casing.stl,4,0.9999999999907259,576,-0.3782753696402482,-0.20485190056465014,-0.9027421800041163,00:01:35.5982984,-6.149924897889058E-05
Casing.stl,5,1.000000152072064,576,-0.510587795782772,-0.26042541327467145,-0.8194380433677746,00:01:35.5982984,0.0001233191754117152
Casing.stl,6,1.0000080307588222,576,0.6034805872170405,-0.5398343644625615,-0.5868475439136461,00:01:35.5982984,0.0008961454325437131
Casing.stl,7,1.0002084475236712,576,0.161487215447137,0.7529777728059188,-0.6379234694752721,00:01:35.5982984,0.004565605511390242
Casing.stl,8,1.0002616927456556,576,-0.18076042194169492,0.9504370818593016,-0.25297237652802235,00:01:35.5982984,0.005115591330767355
Casing.stl,9,1.0002649552721712,576,0.1831295032275122,0.9504663027006728,-0.2511521301485566,00:01:35.5982984,0.005147380627618646
CoffeeSpoonHolder.stl,1,0.3210163329490553,724,0,0,-1,00:00:05.7669417,0.17916928669530816
CoffeeSpoonHolder.stl,2,0.9999999999974444,724,-0.706741048429259,-0.07700223587839423,0.7032693268832644,00:00:05.7669417,7.902381629631312E-07
CoffeeSpoonHolder.stl,3,0.9999999999974503,724,-0.706741048429259,0.07700223587839423,-0.7032693268832644,00:00:05.7669417,7.906334119720255E-07
CoffeeSpoonHolder.stl,4,1.000000000000024,724,0.47634357869693245,-0.8418920019426434,0.2536033361358,00:00:05.7669417,7.981571759467897E-08
CoffeeSpoonHolder.stl,5,1.0000000000001052,724,0.309139390627591,-0.8438953116849258,-0.4384900683922083,00:00:05.7669417,1.163531329711653E-07
CoffeeSpoonHolder.stl,6,1.0000000000001055,724,0.309139390627591,0.8438953116849258,0.4384900683922083,00:00:05.7669417,1.1638577722374686E-07
CoffeeSpoonHolder.stl,7,1.0000000000009066,724,-0.14287916714754695,-0.9437036800005276,-0.2983436071858844,00:00:05.7669417,3.080705515602123E-07
CoffeeSpoonHolder.stl,8,1.0000000000009113,724,-0.14287916714754695,0.9437036800005276,-0.2983436071858844,00:00:05.7669417,3.0881605806887905E-07
CoffeeSpoonHolder.stl,9,1.000000000001518,724,0.49029246358201406,-0.8115916443146928,0.317698446696317,00:00:05.7669417,3.939170687251355E-07
CoffeeSpoonHolder.stl,10,1.0000000000026248,724,0.30948291128512917,0.8436751094610744,-0.43867144572940325,00:00:05.7669417,5.152568839023012E-07
CoffeeSpoonHolder.stl,11,1.0000000000041505,724,-0.555365954793432,0.7570584142367368,-0.3441383641643826,00:00:05.7669417,6.482821829224931E-07
CoffeeSpoonHolder.stl,12,1.0000000000041853,724,-0.555365954793432,-0.7570584142367368,0.3441383641643826,00:00:05.7669417,6.509618155771962E-07
CoffeeSpoonHolder.stl,13,1.0000000000111797,724,-0.5552370388544127,0.7573509344765178,0.34370247705207013,00:00:05.7669417,1.0598254336612319E-06
CoffeeSpoonHolder.stl,14,1.0000000000112312,724,-0.5552370388544127,-0.7573509344765178,-0.34370247705207013,00:00:05.7669417,1.0622508327573274E-06
CoffeeSpoonHolder.stl,15,1.0000000000219444,724,0.4646562371669135,0.8408987408165797,-0.2774597069034994,00:00:05.7669417,1.48263512812523E-06
Lower Wishbone.STL,1,6.921667506953696E-05,530,0,1,0,00:01:10.9836768,0.002630906214017082
Lower Wishbone.STL,2,0.9548013932991898,530,0,0,-1,00:01:10.9836768,0.00046635161279356193
Lower Wishbone.STL,3,0.9548014177326395,530,0,0,1,00:01:10.9836768,0.00046720586815185997
Lower Wishbone.STL,4,0.9999999999846941,530,0.8309200726798227,0.31786791913416707,-0.45665284276250057,00:01:10.9836768,9.787825929366416E-08
Lower Wishbone.STL,5,0.9999999999971559,530,0.809261031879927,0.31298205687140057,0.4971305807905838,00:01:10.9836768,4.242746034670587E-07
Lower Wishbone.STL,6,0.9999999999985905,530,0.8309200726798227,0.31786791913416707,0.45665284276250057,00:01:10.9836768,2.0445876818055825E-07
Lower Wishbone.STL,7,0.9999999999991936,530,0.6487020394297144,-0.33810081510133216,0.6818163263427653,00:01:10.9836768,9.59572086278394E-08
