X,Y,Z,fun
1,0,0,0.15784350816181755
0.8228956707333972,0.5561829095023518,-0.11620364136175343,0.6120986545426645
0.8944274298432626,0,-0.44721311781294526,0.39741992270454896
0.9833657930470576,0,-0.18163622178665614,0.20467558576908096
0.25476954592717554,-0.24417669428295655,-0.9356656563308864,0.3657591993278815
0,1,0,0.21151252959511527
0.9459679287189853,0.03156587185734381,-0.3227201164616152,0.30080855684453556
0.8565601401804782,-0.2690044536285188,-0.4403877043946862,0.46911268928202426
-0.9434485411352875,0.33147336312455233,0.0055008879825312286,0.355390195909344
-0.9775705449024575,-0.08790174827949948,0.19138733601918365,0.22967069801474455
0,-0.405469973263842,-0.379274295246795,0.6080147274380043
0,0.9035152588773159,0.42855592047696256,0.5220912993398078
0.5157213087053659,0.09043699265427191,-0.13979854202928743,0.31295542138159416
0,0,1,0.29484696969160373
0.717213485070803,0.6873930604319808,-0.11443599653320809,0.6792978224326987
-0.2103987024533349,0.9762434705945243,-0.0517790703615972,0.27953508661675575
-0.9940010100732133,0,0.1093708918013924,0.17515922914844145
-0.367924075989945,-0.9023377377148842,0.22454060078865498,0.4443913580562623
-0.2886337564191689,-0.23305563855233913,-0.9286418168456133,0.38056133398327696
-0.9459681001874445,0.031566476757467994,-0.3227195546800308,0.3007872617471251
0.8977887711783995,0.42716196935263334,-0.10727522679891938,0.4817062963238799
-0.8565603286333031,-0.2690042614210572,-0.4403874552583434,0.4690933434621033
0.9620286944167572,-0.15474395898643745,0.2248446091770792,0.2834394216495302
0.9736672797316489,0.21978748621684904,0.06054328437117933,0.25207517293539544
0.3910429022052761,0.4673898581087773,-0.007753274444746605,0.6642856489853345
0,0.9955205998798735,0.09454488465706026,0.25737954818145403
-1,-0,-0,0.15784350816181755
0.34723822679151434,-0.19189420296499318,-0.04370444731754142,0.5232281657188599
-0.86732317982916,0.4845153125236966,-0.1139974283091475,0.5444955164998905
0.9940010202826348,-0,0.10937079901455025,0.17514999975062917
0.126898078008262,0.9909820326939474,-0.043028928357343635,0.22979391952075529
0.36792587113317027,-0.9023368452290812,0.2245412458612602,0.4443874407281824
0.32689137437279,-0.2209404708791119,-0.918872862635732,0.39932703080440485
0.4231663893144917,-0.1912832289308983,-0.8856302463693897,0.4520165421413213
-0,-1,-0,0.21151252959511527
-0.8977888287977804,0.4271618717990555,-0.10727513303201705,0.48169472878929687
0,-0.6997279115725641,0.7144094412634101,0.6049398936011028
0.5629738046652776,-0.14658699703885408,-0.813371223710203,0.5221736780994038
-0.962028710779879,-0.15474392628950165,0.22484456166808567,0.28345683284628154
-0.9736672893301737,0.21978744669398548,0.060543273484099235,0.2520774833312765
0.38820005537906505,0.6028846803649226,0.018215208687601292,0.6064730189081305
0.34644733710553116,-0.2376814876104546,-0.032402153222432895,0.6017564354506785
0,-0.9344156752510221,0.35618442673027756,0.28782732775792225
-0.6566318392931783,0.7460769006252745,-0.11047119977551517,0.6719603415680102
-0,-0,-1,0.29484696969160373
-0.04241517641030658,0.9985479221864023,-0.033211442415244596,0.20485356799417395
-0,-0.35511527907380963,-0.9348225171487529,0.3493298537391458
0,-0.25550314659716455,0.9668082240439144,0.4504332069338018
-0.3710552269992054,-0.20728415327644245,-0.9051802573615028,0.42293555005104555
0.011321418688330505,-0.9507392757869196,0.3097848526881955,0.2558143169013825
0.5843522009286041,-0.5840614920843241,-0.5633867931839807,0.7110100127934053
-0.65789891306591,-0.1128081302248171,-0.7446095258199931,0.5460837323810639
0.9572370631692005,0.2880087806689672,0.02735227874928334,0.3106625426275466
0.4659608844757811,0.13537564642086125,-0.11018407664557517,0.3736478271217244
0.9066597178941559,0.07716930256049245,-0.4147445655947971,0.39019017060056715
0.3260151347305885,-0.37967705974996235,0.018695604316490422,0.6669966880675123
-0.11895934481166993,-0.296043275056503,-0.9477378612125813,0.3323265884593412
0.9893633841880813,-0,0.14546509556559215,0.18820184651791888
0.5913790567340108,0.7995971172231635,-0.10447612830114959,0.6377415540436122
0.8342230275003383,-0.4223700213751408,0.35450741237911076,0.6045185886173902
0,0.2554512030251101,0.9668219499334011,0.29792504108817847
-0.807559209898778,-0.4578189202847213,0.37181979336365795,0.6458082616711815
0.9349709572342639,0.3098466726610258,-0.17269727435410012,0.38344182629437534
-0.5843525300280685,-0.5840613681948238,-0.5633865802734263,0.7110042174687111
-0.7360920589825548,-0.5763843629626368,0.35489371202513315,0.7138497420916879
0.9845781929229994,-0.044699019155052165,0.1691383448750078,0.20482682078113715
-0.9572370783660905,0.28800873061148136,0.027352273995309172,0.3106611862660298
0.436960139184546,0.18649843756911277,-0.0906495511580192,0.4692797988279206
0.12739567243291436,-0.98160816445,0.14218211607114065,0.22448571038566772
0.33716681903665474,-0.2964392634570087,-0.014053698534129633,0.6642018127470378
-0.9893633889676717,0,0.1454650630577791,0.18821378355351603
0.14388299397459645,-0.28537543482893796,-0.9475539801199195,0.3346933335344021
0.987383739927777,0.11519598600309026,0.10864269388694356,0.19733272460551624
0,-0.08599643860667074,0.9962954444074154,0.3343958157951541
-0.8342236534104491,-0.4223691334041276,0.3545069974457049,0.6045328693658257
0.8075593356369468,-0.45781877389578907,0.3718197005191759,0.645794236063598
-0.9349713937521451,0.3098449254123554,-0.17269804591072627,0.3834257848566125
0.17779816346637678,-0.5756071266709856,-0.798163046497115,0.5491449981850621
-0.9845781998027222,-0.044699009262332334,0.16913830744156316,0.20484077201625706
0.7360921923726279,-0.5763842394410933,0.3548936359699486,0.7138385976705758
-0.19176133424569597,-0.968380206711538,0.15958498030087104,0.2654848995312267
0.4263050834409157,0.23979344862339663,-0.07462369403257763,0.5568213293013617
-0.12739574052808192,-0.98160815544235,0.14218211724534408,0.22448833285126665
0.2949241192470011,-0.5454930075881911,0.10574606762845051,0.5366797735679822
0,-0.793778569265324,0.6082068587044175,0.5215996647152952
0,-0.5669349898827722,0.8237625369283438,0.6303240087386236
0.09410317922831815,-0.30727830966876757,-0.9469554541087073,0.331911680276917
-0.987383762401629,0.11519570306137449,0.10864278964477732,0.19734040144721593
0.9403137772912897,0,-0.3403086837507778,0.3095040010817325
0.9475788894650913,-0.20180221125442108,0.24772992506544378,0.33083135251121815
0.3701164987467895,-0.6542964560239366,-0.6594770086894117,0.674165313470765
-0.17779823633444672,-0.5756072431845782,-0.7981629462395572,0.5491479332295052
0.9813895833632361,0.17349959971941697,0.0822944382284478,0.22216690676143142
-0.5778162405868643,-0.7573124939561209,0.3043126330141803,0.6762230255237518
0.19176143831302409,-0.9683801772020046,0.15958503431817891,0.2654812381703214
0.4085726905213433,0.29935481187027896,-0.05686093893188071,0.6350050738800381
-0.9163240344457161,0.15711989883384359,-0.36832540136076525,0.391250973231175
0.31235626655454857,-0.46180177630743563,0.05847816153070906,0.6119830802790406
0.9891780199949197,0.04954001854693933,0.13810369771044953,0.18802691060347543
0,0.08596121655845719,0.9962984840135961,0.27446814708764594
-0.1693650015283307,-0.2750658835432773,-0.9463901182746282,0.3390439911281669
0.9309529081611793,0.3635507081046749,-0.03402301313570522,0.39425451493208763
-0.940313856040276,-0,-0.3403084661577894,0.30948250239025277
-0.9475791393341352,-0.2018014977115069,0.24772955055901602,0.33084878931146466
-0.3701166472770504,-0.654296503623467,-0.6594768781045336,0.674165619383764
0,0.7030587265911652,0.7111317929638705,0.598931960614709
-0.7172690133691388,-0.47136987366688354,-0.513162357017473,0.6497393091084253
-0.9813895902274635,0.17349956802332978,0.08229442319433997,0.22217168906725168
0.35005744559632646,-0.14913270821439142,-0.05211428693324016,0.42770382868330264
0.5778163928216541,-0.7573123939513041,0.3043125928290132,0.6762151654769206
0.9201766217448343,0.23959538896995158,-0.3096272507041358,0.40497345734405876
0,-0.4173708934037991,0.9087362308939347,0.5679391053864693
-0.03687794988248141,-0.8217072110194621,0.4294236223820268,0.38280428151233314
-0.9891780248564397,0.04954000748013146,0.13810366685928852,0.18803778761424678
-0.06881674183345575,-0.31931058324097367,-0.9451481404910748,0.3335903128574935
-0.9309529646340963,0.3635505750403654,-0.0340228897480329,0.3942476273034902
0.2646840783195949,0.9626651571278226,-0.05672859892656456,0.3232114751113702
-0.5218504596326801,0.8475411318652666,-0.09667537213635884,0.5806670002260099
0,0.8156134771246623,0.5785971447670804,0.6041870614028831
-0.4701535777879521,-0.6389318312266935,-0.6088692210470915,0.7056087257993183
0.717269272396475,-0.4713694659218043,-0.5131623695015295,0.6497508009908312
0.7717026550115433,-0.06568245507044183,-0.6325826644352925,0.5229610280351279
0.35362817473310515,-0.09756809317705657,-0.059370746026275345,0.30976501110774324
-0.9158650018672896,0.32359512823727316,-0.2376499344324176,0.4330581549216948
0.3004558178770245,-0.9323877887354941,0.2009460448000506,0.36776063753321475
-0.5841176614209318,0.8050949542514022,-0.10309545215514646,0.6325607938807518
0.0369064420319178,-0.8217195770135811,0.4294190263001113,0.3827994854919883
0.943448534320657,0.3314733821941817,0.005500907648212865,0.3553937753569037
0.9993328471529515,0,-0.03652205636564806,0.1597942170944802
0.19592708645073006,-0.2649108583200973,-0.9441582568293503,0.34547075836963503
-0.2655688306553198,0.9624239408814633,-0.05668645519486747,0.3239962879827693
0.44849860175041717,0.8895416448966614,-0.08697508966630946,0.5074408579080775
0,0.9640912214646354,0.26557130246852256,0.38653738206459237
0.47015373066042043,-0.6389317215891112,-0.6088692180536501,0.7056108037040878
0.2333319355471456,-0.657781334357622,0.21918819923706434,0.4276178223620128
-0.06498906676090149,-0.45534317608969527,-0.887940883837486,0.4263279276281206
0.07134282080992185,-0.9857732891713208,0.1521881213342186,0.20402464115622865
0.35836625536617145,-0.04979924592816143,-0.06353084639430007,0.2288843234003767
0.09740507232865014,-0.804336188888253,0.40116810375527856,0.38297106629065425
0.9151763061959153,-0.28202796150674636,0.28794540716245065,0.4263644052533453
-0.3004558667537439,-0.9323877736843841,0.20094604155627038,0.3677659582588816
