Filename,Best,Function,NumEvals,X,Y,Z,RunTime_sec
36.stl,1,0,959,0,-1,0,00:00:01.2948248
36.stl,2,699.486815489348,959,0.07095898389162593,4.1128147990508307E-10,-0.9974792341723552,00:00:01.2948248
36.stl,3,699.6890713057574,959,-0.423566057103465,-3.455225602215936E-12,-0.9058652191522888,00:00:01.2948248
36.stl,4,699.8014190805052,959,-0.5257311121191336,0,-0.85065080835204,00:00:01.2948248
36.stl,5,699.8036346720626,959,-1,0,0,00:00:01.2948248
36.stl,6,699.804294564174,959,0.5257311121191336,0,0.85065080835204,00:00:01.2948248
36.stl,7,699.804402158586,959,0.9999996869204841,4.460228613542318E-09,-0.0007913020494388999,00:00:01.2948248
36.stl,8,699.8044024633867,959,1,0,0,00:00:01.2948248
36.stl,9,699.8045152947664,959,0.8554168523153356,-0.5132714595129013,0.06938600452842929,00:00:01.2948248
36.stl,10,699.8045904766913,959,-0.6703086354609101,-0.5695521542819354,0.47570650277176096,00:00:01.2948248
36.stl,11,699.804672344206,959,0.3388259597389599,0.6797566442754915,-0.6504828003646951,00:00:01.2948248
36.stl,12,699.804755984283,959,0.7924293954826074,0.6059550321477156,-0.06981512866084448,00:00:01.2948248
36.stl,13,699.8047581311623,959,-0.5847932191298851,0.5543168769243122,0.592241243765227,00:00:01.2948248
36.stl,14,699.8047583633793,959,-0.18547983391490094,0.9567990157293526,0.2239037174998284,00:00:01.2948248
36.stl,15,699.8047676055785,959,0,-0.85065080835204,-0.5257311121191336,00:00:01.2948248
adaptor.stl,1,0,801,0,0,1,00:00:00.8938512
adaptor.stl,2,136.33664061326778,801,1,0,0,00:00:00.8938512
adaptor.stl,3,136.33664061326778,801,-1,0,0,00:00:00.8938512
adaptor.stl,4,136.33664061326778,801,0,1,0,00:00:00.8938512
adaptor.stl,5,136.33664061326778,801,0,-1,0,00:00:00.8938512
adaptor.stl,6,136.33664061326778,801,0,1,0,00:00:00.8938512
adaptor.stl,7,136.33664061326778,801,0,-1,0,00:00:00.8938512
adaptor.stl,8,239.55534994524382,801,0,0,-1,00:00:00.8938512
adaptor.stl,9,241.33699157894878,801,0,0.85065080835204,0.5257311121191336,00:00:00.8938512
adaptor.stl,10,241.33699157894878,801,0,-0.85065080835204,0.5257311121191336,00:00:00.8938512
adaptor.stl,11,241.33699157894878,801,0,0.85065080835204,0.5257311121191336,00:00:00.8938512
adaptor.stl,12,241.33699157894878,801,0,-0.85065080835204,0.5257311121191336,00:00:00.8938512
adaptor.stl,13,241.3370103612393,801,0.022828300755020035,-0.8518963310778441,-0.5232126812117102,00:00:00.8938512
adaptor.stl,14,241.33701036170294,801,0.022828300755020035,0.8518963310778441,-0.5232126812117102,00:00:00.8938512
adaptor.stl,15,241.33701226052725,801,-0.8503223125331241,-0.5262610079421497,-0.0011473133978179401,00:00:00.8938512
adaptor.stl,16,241.33701246182594,801,-0.8505111924818801,0.5259567215416435,-0.0004883935055614288,00:00:00.8938512
Aerospace_Beam2.STL,1,0,940,0,1,0,00:00:00.1040600
Aerospace_Beam2.STL,2,28574.27135677804,940,0,-1,0,00:00:00.1040600
Aerospace_Beam2.STL,3,45636.7409694108,940,0,0,1,00:00:00.1040600
Aerospace_Beam2.STL,4,45637.972563344025,940,0,0,-1,00:00:00.1040600
Aerospace_Beam2.STL,5,49503.30325972061,940,1,0,0,00:00:00.1040600
Aerospace_Beam2.STL,6,51689.08297677065,940,-1,0,0,00:00:00.1040600
Aerospace_Beam2.STL,7,53706.38189005542,940,0.85065080835204,-0.5257311121191336,0,00:00:00.1040600
Aerospace_Beam2.STL,8,53706.38189005543,940,0.85065080835204,0.5257311121191336,0,00:00:00.1040600
Aerospace_Beam2.STL,9,53706.38241545115,940,-0.31145104628272874,-0.49823060264543745,0.809175204981565,00:00:00.1040600
Aerospace_Beam2.STL,10,53706.382459564724,940,-0.4550313768846237,0.5295068756780134,-0.7159391836323756,00:00:00.1040600
Aerospace_Beam2.STL,11,53706.38248216636,940,-0.6887580653301967,-0.38011818992335467,-0.6173511878436754,00:00:00.1040600
Aerospace_Beam2.STL,12,53706.3825320844,940,-0.8445484106567497,0.3865946239469432,0.3705166376729652,00:00:00.1040600
Aerospace_Beam_Fillets.STL,1,0,871,0,1,0,00:00:04.6392600
Aerospace_Beam_Fillets.STL,2,25104.694226741347,871,0,-1,0,00:00:04.6392600
Aerospace_Beam_Fillets.STL,3,31523.076595585724,871,0,0,-1,00:00:04.6392600
Aerospace_Beam_Fillets.STL,4,33650.609380061214,871,0,0,1,00:00:04.6392600
Aerospace_Beam_Fillets.STL,5,35216.20479373346,871,1,0,0,00:00:04.6392600
Aerospace_Beam_Fillets.STL,6,36182.82029526172,871,-1,0,0,00:00:04.6392600
Aerospace_Beam_Fillets.STL,7,36624.67180810279,871,-0.5257311121191336,0,-0.85065080835204,00:00:04.6392600
Aerospace_Beam_Fillets.STL,8,36624.67193582408,871,-0.5257311121191336,0,0.85065080835204,00:00:04.6392600
Aerospace_Beam_Fillets.STL,9,36624.70093003537,871,0.7592775264236677,0.603816222225692,0.24270065439765517,00:00:04.6392600
Aerospace_Beam_Fillets.STL,10,36624.70380179435,871,0.7592775264236677,-0.603816222225692,0.24270065439765517,00:00:04.6392600
Aerospace_Beam_Fillets.STL,11,36624.71491364111,871,0.851803140521052,0.5196546170679307,-0.06626076334041969,00:00:04.6392600
Aerospace_Beam_Fillets.STL,12,36624.71757046347,871,0.8518756008150185,-0.5195300195296833,-0.06630625568932771,00:00:04.6392600
bearing bracket.STL,1,0,993,0,1,0,00:00:00.0436127
bearing bracket.STL,2,705.8317667004462,993,1,0,0,00:00:00.0436127
bearing bracket.STL,3,3351.467425091861,993,0,0,-1,00:00:00.0436127
bearing bracket.STL,4,3351.4676950739076,993,0,0,1,00:00:00.0436127
bearing bracket.STL,5,4151.46800509192,993,0,-1,0,00:00:00.0436127
bearing bracket.STL,6,4701.466925091816,993,-1,0,0,00:00:00.0436127
bearing bracket.STL,7,4701.468105091796,993,0.85065080835204,0.5257311121191336,0,00:00:00.0436127
bearing bracket.STL,8,4701.468270091759,993,0.5257311121191336,0,-0.85065080835204,00:00:00.0436127
bearing bracket.STL,9,4701.468305091762,993,0.5257311121191336,0,0.85065080835204,00:00:00.0436127
bearing bracket.STL,10,4701.468415138907,993,-0.7975364644505911,-0.3608196786552278,0.4834715579708794,00:00:00.0436127
bearing bracket.STL,11,4701.468422218679,993,-0.8048237246862208,0.5143296380300998,-0.2961820312342141,00:00:00.0436127
bearing bracket.STL,12,4701.468423580174,993,-0.7792251322743603,-0.5572934785302104,-0.2867615246501939,00:00:00.0436127
bearing bracket.STL,13,4701.468427936953,993,-0.5268209324878095,0.7876976749758934,0.319361985731312,00:00:00.0436127
Casing.stl,1,0,961,1,0,0,00:00:04.8921169
Casing.stl,2,3.552713678800501E-15,961,-1,0,0,00:00:04.8921169
Casing.stl,3,0.30756064085856094,961,0,-1,0,00:00:04.8921169
Casing.stl,4,0.3601148949758777,961,0,0,1,00:00:04.8921169
Casing.stl,5,2.3138285426291594,961,0.12060919230868793,-0.252812132906091,-0.9599684620788952,00:00:04.8921169
Casing.stl,6,2.3139168294044308,961,0,1,0,00:00:04.8921169
Casing.stl,7,2.3139394100065287,961,-0.12012858892077075,0.05114123625166034,-0.9914402130630753,00:00:04.8921169
Casing.stl,8,2.313940351182493,961,-0.5564702817514513,-0.6380097785995588,-0.5322446316674337,00:00:04.8921169
Casing.stl,9,2.3139405138593254,961,0.5752744487550954,-0.654227063020698,0.49096462053882567,00:00:04.8921169
Casing.stl,10,2.313940513859675,961,-0.5752744487550954,-0.654227063020698,0.49096462053882567,00:00:04.8921169
Casing.stl,11,2.3139405445392187,961,0.5570574335148538,-0.6376930390266561,-0.5320099658303328,00:00:04.8921169
Casing.stl,12,2.3139405615504565,961,-0.748446043605475,0.25198290969547626,-0.6134599685657679,00:00:04.8921169
Casing.stl,13,2.3139405684834835,961,0.5935338378691821,0.3558098472099628,0.7218842953913752,00:00:04.8921169
Casing.stl,14,2.313940586135408,961,-0.3694855171531159,0.8469467387168533,0.3823109655646573,00:00:04.8921169
Casing.stl,15,2.313940587555271,961,0.864346173113462,0.44397121037056464,-0.23621019746448152,00:00:04.8921169
CoffeeSpoonHolder.stl,1,0,845,0,0,-1,00:00:00.0299015
CoffeeSpoonHolder.stl,2,6.309399873316579E-05,845,0,0,1,00:00:00.0299015
CoffeeSpoonHolder.stl,3,1941.5837755469993,845,0,1,0,00:00:00.0299015
CoffeeSpoonHolder.stl,4,1941.5837755469993,845,0,-1,0,00:00:00.0299015
CoffeeSpoonHolder.stl,5,1941.5837755469993,845,0,1,0,00:00:00.0299015
CoffeeSpoonHolder.stl,6,1974.9911293788625,845,-0.8568937343938027,0.515493092055212,1.0619000496057861E-10,00:00:00.0299015
CoffeeSpoonHolder.stl,7,1974.9911295151264,845,-0.8568937343938027,-0.515493092055212,-1.0619000496057861E-10,00:00:00.0299015
CoffeeSpoonHolder.stl,8,1975.0316855469991,845,0.85065080835204,0.5257311121191336,0,00:00:00.0299015
CoffeeSpoonHolder.stl,9,1975.0316855469991,845,0.85065080835204,-0.5257311121191336,0,00:00:00.0299015
CoffeeSpoonHolder.stl,10,1975.0318016247754,845,0,-0.85065080835204,0.5257311121191336,00:00:00.0299015
CoffeeSpoonHolder.stl,11,1975.0318016247754,845,0,0.85065080835204,0.5257311121191336,00:00:00.0299015
