Filename,Best,Function,NumEvals,X,Y,Z,RunTime_sec
36.stl,First Best,0.5086896479771429,613,-0.30351590183691357,-0.49163786232399487,-0.8161925689821108,00:00:27.4853257
,Second Best,0.5087945598074421,613,0.7477652482239387,-0.42024919403636446,0.5140406097385473,00:00:00.0020902
adaptor.stl,First Best,105.7406103943796,641,0,0,1,00:00:29.7172202
,Second Best,195.0760454219793,641,-0.027962864052621054,0.02719828820740312,-0.9992388760214255,00:00:00.0005050
Aerospace_Beam2.STL,First Best,98842.03392967388,355,0,-1,0,00:00:02.9308948
,Second Best,121886.79201532554,355,0,1,0,00:00:00.0003997
Aerospace_Beam_Fillets.STL,First Best,78018.97025886999,330,-0.9986636371032802,0.05168098419666457,0.00012569849724810265,00:00:17.1026931
,Second Best,88429.56970256066,330,1,0,0,00:00:00.0019324
bearing bracket.STL,First Best,1728.436393046453,405,1,0,0,00:00:03.2238798
,Second Best,2432.3416045411586,405,0.005444359897059658,-0.9999851217458067,0.0003394588863246113,00:00:00.0016468
Casing.stl,First Best,2.8052113523266398,393,0,0,1,00:00:31.4058258
,Second Best,3.0913114993884205,393,-1,0,0,00:00:00.0013842
CoffeeSpoonHolder.stl,First Best,1156.0394945792577,439,0.9617518910077459,0.2739217498806696,-0.00041843199785761786,00:00:01.8643780
,Second Best,1156.039511909555,439,0.9617518910077459,-0.2739217498806696,0.00041843199785761786,00:00:00.0017522
Cuboide.stl,First Best,3.770898503514375,158,0,-1,0,00:00:02.5145938
,Second Best,3.7708985090233282,158,0,1,0,00:00:00.0023164
Lower Wishbone.STL,First Best,23163.13502971384,384,0.006521320055672624,-0.9999687064622796,-0.0044786695442232665,00:00:34.2658618
,Second Best,36244.21853111373,384,-0.9904476233406284,0.0001369187426853233,-0.1378894001443137,00:00:00.0033792
mendel_extruder.stl,First Best,375.2981791583762,326,0,0,-1,00:00:03.7667904
,Second Best,799.2270212898309,326,0,-1,0,00:00:00.0024101
Mic_Holder_JR.stl,First Best,0.6922670988202131,364,1,0,0,00:00:08.2271738
,Second Best,0.6923010776208225,364,-1,0,0,00:00:00.0013922
Mic_Holder_SW.stl,First Best,39521.752416232885,618,-0.6923807864643815,-0.6246123403189926,-0.36120391866118456,00:00:09.0322015
,Second Best,39521.752416233205,618,0.6923807864643815,-0.6246123403189926,-0.36120391866118456,00:00:00.0017933
ObliqueHole.stl,First Best,10996.299077064461,302,0,1,0,00:00:06.8007162
,Second Best,11816.023032504932,302,0.0066225020422104285,-0.9353842516552057,-0.3535709889430014,00:00:00.0023555
piston.STL,First Best,588.8839824656719,709,-0.4846415033670604,6.364373801115799E-12,-0.8747128747275391,00:00:20.2479101
,Second Best,588.9496477529224,709,-0.962515439160255,0.019208398072154634,-0.270545868239829,00:00:00.0015533
Pump.stl,First Best,325506.92446195567,374,0.007105000079455136,0.006939958216566614,0.9999506767605207,00:00:13.6611114
,Second Best,582052.9260855396,374,0,0,-1,00:00:00.0017687
radiobox.stl,First Best,-55.330331751549565,336,0,1,0,00:00:06.1221202
,Second Best,0.5001258570114071,336,-0.5552007470259558,0.6961344896385193,-0.45513613659820373,00:00:00.0016310
Rook.amf.3mf,First Best,0.05960665581494255,485,0,1,0,00:00:04.2728587
,Second Best,1.367568715766849,485,0,-1,0,00:00:00.0016277
spherebox.stl,First Best,0.5001706033315859,423,-0.9160920268893069,0,0.400968076372473,00:00:02.5790614
,Second Best,0.5001711293591121,423,-0.9160920268893069,0,-0.400968076372473,00:00:00.0016167
SquareSupportWithAdditionsForSegmentationTesting.STL,First Best,41815.33761361074,473,0.9999849352172647,0.005488584324108357,6.914217236074082E-05,00:00:13.7211034
,Second Best,41815.361899979136,473,0.9999849352172647,0.005488584324108357,-6.914217236074082E-05,00:00:00.0028044
Square_Support.STL,First Best,40805.894076132456,559,0,1,0,00:00:13.5330425
,Second Best,44763.842578128046,559,-0.01478717771302226,0.011516203580827344,0.999824342787456,00:00:00.0017314
sth2.STL,First Best,0.521063511963662,597,0.05132694224471107,0.9267047477310224,-0.3722685261106425,00:00:13.5094248
,Second Best,7251.386274030308,597,-0.0020481616930390443,0.999988033189797,-0.004442804393735583,00:00:00.0015334
TestPartC.STL,First Best,12595.685806469288,511,0,1,0,00:00:07.0448098
,Second Best,14247.145375216734,511,-0.0012691354399695894,0.0025839095374464256,0.9999958563447837,00:00:00.0018475
TestPartK2.STL,First Best,68085.80032312755,266,0.0019489785101348659,-0.0002898819336428494,0.9999980587237315,00:00:04.6143025
,Second Best,76067.02399979389,266,0.008793327508576755,0.0002833801859783218,-0.9999612977945682,00:00:00.0018137
TieFighter.STL,First Best,23766.921475282856,653,-2.8198424418460734E-05,0.04605768579581453,-0.9989387812994261,00:00:09.3849782
,Second Best,23766.922972449334,653,-2.8198424418460734E-05,-0.04605768579581453,-0.9989387812994261,00:00:00.0021450
TXT - Amortisseur-1 X5 butoir de ressort-1.STL,First Best,0.5000966791311079,468,0.03421276124608061,-0.2768275492050189,-0.9603103638767322,00:00:06.0011222
,Second Best,4.081259340942057,468,-0.03394585758866193,0.26094601892968633,0.9647563702600351,00:00:00.0028454
TXT - G5 support de carrosserie-1.STL,First Best,281.42106552902646,548,0.01294652049736439,0.00012948424645195435,0.9999161819076844,00:00:16.0240862
,Second Best,283.29587268718086,548,-0.012514352282987267,0.0022748534658559596,-0.9999191047423016,00:00:00.0012618
