Filename,Best,Function,NumEvals,X,Y,Z,RunTime_sec
36.stl,First Best,0.5088219316017492,157,-0.3090169943749474,-0.5,-0.8090169943749475,00:00:19.5356258
,Second Best,0.5088219368492046,157,0.864187826837342,-0.4428627132664894,0.2388556408050596,00:00:00.0011213
adaptor.stl,First Best,105.7406103943796,202,0,0,1,00:00:27.8827843
,Second Best,196.948068800722,202,-0.02313752112946174,0.024629799738742075,-0.9994288509347793,00:00:00.0009336
Aerospace_Beam2.STL,First Best,98842.03392967388,137,0,-1,0,00:00:03.2352900
,Second Best,121886.79201532554,137,0,1,0,00:00:00.0008824
Aerospace_Beam_Fillets.STL,First Best,88429.56970256066,87,1,0,0,00:00:14.6002782
,Second Best,93573.63483723972,87,-1,0,0,00:00:00.0009571
bearing bracket.STL,First Best,1728.436393046453,134,1,0,0,00:00:02.9988612
,Second Best,4286.576534768715,134,-0.053047400928917764,-0.0004876846461240436,-0.9985918763030133,00:00:00.0028079
Casing.stl,First Best,2.8052113523266398,132,0,0,1,00:00:35.3020512
,Second Best,3.0913114993884205,132,-1,0,0,00:00:00.0015778
CoffeeSpoonHolder.stl,First Best,1184.3071225020935,123,0.9636278794880303,0.26450172768100333,-0.03821185584561896,00:00:01.3314397
,Second Best,1184.307134039804,123,0.9636278794880303,-0.26450172768100333,0.03821185584561896,00:00:00.0019585
Cuboide.stl,First Best,3.770898503514375,78,0,-1,0,00:00:03.1930877
,Second Best,3.7708985090233282,78,0,1,0,00:00:00.0038226
Lower Wishbone.STL,First Best,38060.80439100618,136,-0.9882362510405791,-0.019258464108843267,0.1517175787093578,00:00:38.9216339
,Second Best,38063.016051847844,136,-0.9882362510405791,-0.019258464108843267,-0.1517175787093578,00:00:00.0018751
mendel_extruder.stl,First Best,375.2981791583762,127,0,0,-1,00:00:04.0894966
,Second Best,799.2270212898309,127,0,-1,0,00:00:00.0011413
Mic_Holder_JR.stl,First Best,0.6922670988202131,132,1,0,0,00:00:08.1198590
,Second Best,0.6923010776208225,132,-1,0,0,00:00:00.0023650
Mic_Holder_SW.stl,First Best,39521.75241799668,234,-0.7276723951378672,-0.6244837990519536,-0.28374789880448253,00:00:09.6905586
,Second Best,39521.75241799668,234,-0.7276723951378672,-0.6244837990519536,0.28374789880448253,00:00:00.0026163
ObliqueHole.stl,First Best,10996.299077064461,121,0,1,0,00:00:07.6981170
,Second Best,11816.023032505836,121,-0.24022594052363505,-0.9332058686002249,-0.26724203320143086,00:00:00.0020247
piston.STL,First Best,588.9494220109165,252,-0.5013340140177699,2.0145760834146735E-10,-0.8652538392800292,00:00:19.5945228
,Second Best,588.9496486052774,252,-0.952625221425888,0.013948093535555109,-0.3038266581292711,00:00:00.0021865
Pump.stl,First Best,582052.9260855396,145,0,0,-1,00:00:16.4398240
,Second Best,664599.2553717049,145,0.029347823671043723,0.10659041252413774,0.9938698049562162,00:00:00.0020706
radiobox.stl,First Best,-55.330331751549565,123,0,1,0,00:00:06.7648608
,Second Best,0.5001258600250463,123,-0.5762018076826664,0.7030148661280732,-0.416847184020901,00:00:00.0023258
Rook.amf.3mf,First Best,0.05960665581494255,181,0,1,0,00:00:04.1934203
,Second Best,1.367568715766849,181,0,-1,0,00:00:00.0024846
spherebox.stl,First Best,0.5001706033315859,136,-0.9160920268893069,0,0.400968076372473,00:00:02.4290555
,Second Best,0.5001711293591121,136,-0.9160920268893069,0,-0.400968076372473,00:00:00.0045668
SquareSupportWithAdditionsForSegmentationTesting.STL,First Best,46767.19043480591,177,-1,0,0,00:00:14.1515104
,Second Best,61014.20616560382,177,1,0,0,00:00:00.0020679
Square_Support.STL,First Best,40805.894076132456,191,0,1,0,00:00:12.0955562
,Second Best,61958.36096593079,191,0,-1,0,00:00:00.0012025
sth2.STL,First Best,0.521064973979255,189,0.05943127427092834,0.928199661558076,-0.36730547494150834,00:00:11.6737098
,Second Best,48734.411749694475,189,1,0,0,00:00:00.0021796
TestPartC.STL,First Best,12595.685806469288,198,0,1,0,00:00:07.6719883
,Second Best,14475.123783987885,198,0,0,-1,00:00:00.0018934
TestPartK2.STL,First Best,74813.44645986518,98,0.022668600016726832,-0.013800463534279434,0.9996477788598944,00:00:04.9186206
,Second Best,81679.00850753735,98,0,0,-1,00:00:00.0019657
TieFighter.STL,First Best,23812.158623582734,221,0,0,-1,00:00:08.6168943
,Second Best,30080.604026303627,221,0,0,1,00:00:00.0023508
TXT - Amortisseur-1 X5 butoir de ressort-1.STL,First Best,0.5000970086683942,152,0.023190679711248646,-0.2876786946284322,-0.957446166127063,00:00:05.7761711
,Second Best,4.142891450705652,152,-0.032492460790466186,0.2802646642687686,0.9593726898104273,00:00:00.0020178
TXT - G5 support de carrosserie-1.STL,First Best,323.80935282035455,209,0,0,1,00:00:17.4333775
,Second Best,326.5949323956036,209,0,0,-1,00:00:00.0019763
