Filename,Best,Function,NumEvals,X,Y,Z,RunTime_sec
36.stl,First Best,0.5088219316017492,165,-0.3090169943749474,-0.5,-0.8090169943749475,00:00:07.9876150
,Second Best,0.5088219368492046,165,0.864187826837342,-0.4428627132664894,0.2388556408050596,00:00:00.0006625
adaptor.stl,First Best,105.7406103943796,212,0,0,1,00:00:10.0390787
,Second Best,196.948068800722,212,-0.02313752112946174,0.024629799738742075,-0.9994288509347793,00:00:00.0006874
Aerospace_Beam2.STL,First Best,98842.03392967388,140,0,-1,0,00:00:01.2095348
,Second Best,121886.79201532554,140,0,1,0,00:00:00.0012850
Aerospace_Beam_Fillets.STL,First Best,88429.56970256066,88,1,0,0,00:00:07.2111992
,Second Best,93573.63483723972,88,-1,0,0,00:00:00.0011785
bearing bracket.STL,First Best,1728.436393046453,138,1,0,0,00:00:01.2033767
,Second Best,4286.576534768715,138,-0.053047400928917764,-0.0004876846461240436,-0.9985918763030133,00:00:00.0024425
Casing.stl,First Best,2.8052113523266398,136,0,0,1,00:00:13.5280259
,Second Best,3.0913114993884205,136,-1,0,0,00:00:00.0020138
CoffeeSpoonHolder.stl,First Best,1184.3071225020935,126,0.9636278794880303,0.26450172768100333,-0.03821185584561896,00:00:00.5238440
,Second Best,1184.307134039804,126,0.9636278794880303,-0.26450172768100333,0.03821185584561896,00:00:00.0021133
Cuboide.stl,First Best,3.770898503514375,78,0,-1,0,00:00:01.3212957
,Second Best,3.7708985090233282,78,0,1,0,00:00:00.0014924
Lower Wishbone.STL,First Best,38060.80439100618,138,-0.9882362510405791,-0.019258464108843267,0.1517175787093578,00:00:18.6946957
,Second Best,38063.016051847844,138,-0.9882362510405791,-0.019258464108843267,-0.1517175787093578,00:00:00.0018129
mendel_extruder.stl,First Best,375.2981791583762,130,0,0,-1,00:00:01.7356615
,Second Best,799.2270212898309,130,0,-1,0,00:00:00.0017185
Mic_Holder_JR.stl,First Best,0.6922670988202131,136,1,0,0,00:00:03.0052708
,Second Best,0.6923010776208225,136,-1,0,0,00:00:00.0015224
Mic_Holder_SW.stl,First Best,39521.75241799668,246,-0.7276723951378672,-0.6244837990519536,-0.28374789880448253,00:00:03.9778719
,"Same cost, different direction",39521.75241799668,246,0.7276723951378672,-0.6244837990519536,-0.28374789880448253,00:00:00.0022450
,"Same cost, different direction",39521.75241799668,246,0.7276723951378672,-0.6244837990519536,0.28374789880448253,00:00:00.0022456
,"Same cost, different direction",39521.75241799668,246,-0.7276723951378672,-0.6244837990519536,0.28374789880448253,00:00:00.0022459
,Second Best,39521.75241799678,246,0.5257311121191336,-0.8506508083520399,0,00:00:00.0022464
ObliqueHole.stl,First Best,10996.299077064461,126,0,1,0,00:00:02.9821015
,Second Best,11816.023032505836,126,-0.24022594052363505,-0.9332058686002249,-0.26724203320143086,00:00:00.0026341
piston.STL,First Best,588.9494220109165,262,-0.5013340140177699,2.0145760834146735E-10,-0.8652538392800292,00:00:07.6353238
,Second Best,588.9496486052774,262,-0.952625221425888,0.013948093535555109,-0.3038266581292711,00:00:00.0037870
Pump.stl,First Best,582052.9260855396,148,0,0,-1,00:00:05.8214023
,Second Best,664599.2553717049,148,0.029347823671043723,0.10659041252413774,0.9938698049562162,00:00:00.0015043
radiobox.stl,First Best,-55.330331751549565,125,0,1,0,00:00:02.8096098
,Second Best,0.5001258600250463,125,-0.5762018076826664,0.7030148661280732,-0.416847184020901,00:00:00.0006512
Rook.amf.3mf,First Best,0.05960665581494255,195,0,1,0,00:00:01.9552660
,Second Best,1.367568715766849,195,0,-1,0,00:00:00.0016101
spherebox.stl,First Best,0.5001706033315859,136,-0.9160920268893069,0,0.400968076372473,00:00:00.9377947
,Second Best,0.5001711293591121,136,-0.9160920268893069,0,-0.400968076372473,00:00:00.0014392
SquareSupportWithAdditionsForSegmentationTesting.STL,First Best,46767.19043480591,187,-1,0,0,00:00:05.4131618
,Second Best,61014.20616560382,187,1,0,0,00:00:00.0015992
Square_Support.STL,First Best,40805.894076132456,199,0,1,0,00:00:04.7082753
,Second Best,61958.36096593079,199,0,-1,0,00:00:00.0013196
sth2.STL,First Best,0.521064973979255,196,0.05943127427092834,0.928199661558076,-0.36730547494150834,00:00:04.3729906
,Second Best,48734.411749694475,196,1,0,0,00:00:00.0026891
TestPartC.STL,First Best,12595.685806469288,203,0,1,0,00:00:02.9385727
,Second Best,14475.123783987885,203,0,0,-1,00:00:00.0014504
TestPartK2.STL,First Best,74813.44645986518,101,0.022668600016726832,-0.013800463534279434,0.9996477788598944,00:00:01.9110949
,Second Best,81679.00850753735,101,0,0,-1,00:00:00.0023299
TieFighter.STL,First Best,23812.158623582734,230,0,0,-1,00:00:03.5137251
,Second Best,30080.604026303627,230,0,0,1,00:00:00.0013380
TXT - Amortisseur-1 X5 butoir de ressort-1.STL,First Best,0.5000970086683942,156,0.023190679711248646,-0.2876786946284322,-0.957446166127063,00:00:02.1761734
,Second Best,4.142891450705652,156,-0.032492460790466186,0.2802646642687686,0.9593726898104273,00:00:00.0017549
TXT - G5 support de carrosserie-1.STL,First Best,323.80935282035455,218,0,0,1,00:00:06.4645949
,Second Best,326.5949323956036,218,0,0,-1,00:00:00.0012573
