X,Y,Z,fun
-0.3864939758404985,0.3864939758404985,0.8374036143210801,0.6255530806828513
0.3407771005482389,0.3975732839729454,0.8519427513705973,0.5918429591180964
0,1,-0,0.12406918230573159
0,-0,1,3.4698765584742575E-17
-0.3864939758404985,-0.3864939758404985,0.8374036143210801,0.6255530806828513
0.3571365303754426,-0.3571365303754426,0.8630799484073195,0.5596582044714213
0,-0.7071067811865476,0.7071067811865476,0.7496573040619345
-1,0,0,0.12406918230573162
-0.7071067811865475,0,-0.7071067811865475,0.7016798727328274
-0.7071067811865475,-0.7071067811865475,0,0.4866282320523711
0.7071067811865475,0,0.7071067811865475,0.7016798727328274
0,-0.7071067811865475,-0.7071067811865475,0.7496573040619344
0.7071067811865475,-0.7071067811865475,0,0.4866282320523711
-0,-0,-1,3.4698765584742575E-17
-0.7071067811865475,0.7071067811865475,0,0.4866282320523711
0.7071067811865475,0.7071067811865475,0,0.4866282320523711
0.7071067811865475,0,-0.7071067811865475,0.7016798727328274
1,0,0,0.12406918230573162
0.5,-0.5,-0.7071067811865475,0.8163083508340413
0.5,0.5,-0.7071067811865475,0.8163083508340413
0,0.7071067811865476,0.7071067811865476,0.7496573040619345
-0.8944271909999159,0,0.4472135954999579,0.5086283260557611
