X,Y,Z,fun
0.642270823542156,0.5335139347273985,0.5503190626156521,0.9999374367029001
-0.9333456096769448,-0.35897907027676723,-0,0.9994541461612293
0.4855594537556647,0.3968790560752191,-0.778921710903826,0.9999287542979283
1,0,0,0.5870247482435111
-0.9314654484564959,-0.3593504558873814,-0.05691544768575722,0.9991293258715189
-0.7423967638175797,-0.3041548543502131,-0.5969395862634553,0.9998882206145696
0.20105110569126097,0.15323959952766109,0.967520582745878,0.9998007159130884
0.99544174118898,0,-0.09537158852956056,0.9953789112007949
0.9346568725133567,-0,0.3555510239945188,0.9988161950775774
0.6422704185922076,0.5335135536512973,-0.5503199046661448,0.9999374371365647
-0,0.15643386107614785,0.9876884362534618,0.9931358367477378
-0.29310946857788567,-0.4582896505411271,0.80321188672984,0.9998980033667262
-0.14785612513637525,-0.4582892708451434,0.6715635381160224,0.999876734927282
0.7524953438689261,0.6571809717733772,0.043173230068946855,0.9998857256224792
-0.839041730620433,-0.3365118987146154,0.4275145802203162,0.9999273231325597
-0.21724004091745996,-0.45828875926474005,-0.7409471696230956,0.999892382787767
-0.14785152418975955,-0.4582892708451434,-0.6715584617818627,0.9998767299384979
-0.9314654309921017,-0.35935045516590985,0.05691573805857004,0.9991293369013582
0,1,0,0
-0.32306977537973613,-0.14804740451210927,-0.9347234276797146,0.9998700549990113
-0.9161360071856361,-0.35717507693115896,0.18199115571142677,0.9997525544350849
0.9346567895126563,0,-0.35555124218302797,0.9988161962692433
0,0.8910082543149842,0.45398710415887894,0.9973312489334706
0.9910724005365827,-0,0.13332477974725887,0.9967809990288168
7.859734895310222E-05,-0.4610227795096349,0.4581275407518845,0.99837485158356
-0.14785244427423705,-0.45828927084514337,0.6715594769386071,0.9998767334703871
-0.8390413881087109,-0.33651180420943605,-0.4275153268226977,0.9999273233630551
-0.29310946857788567,-0.4582896505411271,-0.80321188672984,0.9998980008848348
-0.2172467624078267,-0.4582887592647401,-0.7409532616434455,0.9998923835997552
0.458861540544787,0.37338412987893843,-0.8062446143469193,0.9999136292965237
0.7524953458000667,0.657180968438142,-0.04317324717859463,0.9998857258793409
-0.44516380871117944,-0.19628606608975896,0.8736709699153127,0.9998458095084974
0,0.8910078337487033,-0.453987929573511,0.9973312547237531
0.49463512314013347,0,-0.8691007392449651,0.9991355746196481
0,0,1,0.9861637725050805
-0.32306717192445483,-0.14804638041113052,0.9347244897144279,0.9998700605151433
-0.036551322765905114,-0.458289020712773,0.5231316224855868,0.9994949860362589
7.961958908420108E-05,-0.4610229484975307,-0.45812555633561863,0.998374882206386
-0.6782817207733117,-0.2826072844969502,-0.6782824116944615,0.999904423283942
0.7582016924730604,0.6439927555942344,0.1019976679788878,0.9999099079200743
-0.29310288660127015,-0.4582896505411271,-0.8032070052360768,0.9998980006067976
-0.445160111141807,-0.19628460358304553,-0.8736731825141829,0.9998458043551085
-0.9161359349118506,-0.3571750555059781,-0.18199156158319782,0.9997525579347395
0.45885593309415795,0.3733791844855651,0.8062500959734418,0.9999136275574685
0.9910723952958304,0,-0.13332481870449103,0.9967810013953702
7.96885630455213E-05,-0.461022779263712,0.4581254235182971,0.9983748792054582
0,0.9876883717378205,-0.15643426841294367,0.9928038475424817
0.49462801722245264,0,0.8691047834286639,0.9991355663974987
-0.08855841027154054,-0.4625718405260984,0.5996581980959219,0.9998140145356587
-1,-0,-0,0.9826569910981671
0.7593727226369048,-0,0.6506558753404248,0.9992334118432621
7.914302714673305E-05,-0.4610227793922048,-0.4581264819985613,0.998374869623275
-0.6782803189678571,-0.28260683101035755,0.678284002440825,0.9999044228682382
-0.9756702050723899,0.75312583512117,0.23690663577611906,0.9999027244301392
0.7582016899412042,0.6439927538232445,-0.10199769798116086,0.9999099083344617
-0.15590343501366724,-0.082424907377351,-0.9843273101945177,0.9995116256899762
0.9983581975831105,-0,0.057279222398726945,0.9919449781602754
0.17023687925652203,0.12673234615191736,0.9772196873681122,0.9997059532232341
0.9954417376135382,-0,0.09537162584825758,0.995378913997088
-0.036549899876938574,-0.45828902071277305,0.5231293044006614,0.9994949631644827
0,0.7071083412988517,-0.7071052210708012,0.9978633656310583
0,0.4539932012302848,0.8910051477049267,0.9973728068057246
-0.22161911783346677,-0.4623832654620642,0.7448814816702021,0.9998942360997266
0.7593720280376347,0,-0.6506566859980842,0.9992334129598192
-0.036552745487299365,-0.45828902071277305,-0.5231339402833738,0.9994950014346462
0.7353092761797374,0.6173154293073081,0.27971758811909664,0.9999433756534328
-0.9219494404067146,-0.35872932602260327,-0.1460222585262771,0.9994253952000668
0.5572556738987375,-0.8949622252452482,-0.11295588609225113,0.9999069056512361
-0.15590215758150686,-0.08242439467260833,0.9843275554531049,0.9995116056041943
-0,-1,-0,0.9069138852660622
0.9852564996086454,0,-0.17108369290765066,0.9975301274526759
0.1702282974708794,0.12672510503173146,-0.9772221213699894,0.9997059216179787
-0.8723596802680712,-0.34568210736880384,-0.34567682723557214,0.9998814569622847
-0.08856104827864542,-0.4625714137925849,0.5996617215518311,0.9998140207383861
0,0.45398924761162135,-0.8910071621783037,0.9973727868182815
0,0.987688248375813,0.1564350472890211,0.9928038819789465
-0.036550611319056237,-0.458289020712773,-0.5231304634410378,0.999494967128924
-0.08559381279009437,-0.4582890941587959,-0.595696819128176,0.9998098129561563
0.3089826118049791,-0.7210172471644125,-0.6518759030568996,0.9998995283659291
0.1716206652909033,-0,0.9851631069244868,0.9978186251856529
-0.9219493350183101,-0.35872930036288103,0.14602298695908744,0.9994253827654238
0.20105230271249588,0.15324076503019887,-0.9675201494061828,0.9998007210703066
0.7353092372397141,0.6173153933679815,-0.27971776979821,0.9999433753342764
-0,-0,-1,0.9861637609079558
0.4855625178385515,0.3968817396954895,0.7789184334489512,0.9999287573930374
0.9852564938550996,0,0.17108372604182995,0.9975301271050699
-0.8723591814527827,-0.3456819740992266,0.3456782193281676,0.9998814580790722
-0.22161739777302092,-0.4623837728578584,0.7448799382333092,0.9998942360527491
0,0.1564350901075194,-0.9876882415940024,0.9931358903816481
0,0.7071067811865475,0.7071067811865475,0.9978633644477823
-0.08559598504060373,-0.45828909415879593,-0.5956997480767097,0.9998098180781774
0.21735731682260417,-0.6602741343257583,0.5358093219067499,0.9999018854852093
0.16466358632206213,-0.6161402454128858,-0.519111809465594,0.9998733169431996
-0.14785612537761628,-0.4582892708451434,-0.6715635383821877,0.9998767317695471
0.16378743916868754,-0.6196778844554509,-0.521430089927223,0.9998724137088898
0.1712349595794438,-0.6366034217216451,-0.5367705344862906,0.9998738293965157
0.17161185369592483,0,-0.9851646419107054,0.9978185152074828
-0.2931015700823152,-0.4582896505411271,0.8032060288355997,0.9998980030288338
0.7418168727389598,0.670602510672149,-0,0.9949488997405704
-0.7423999144010641,-0.30415591811842546,0.5969351259314788,0.999888224641278
0.21737832756852116,-0.6602651005570446,0.5359692999904986,0.99990183723243
0.16173571323933433,-0.6276796824657498,-0.526542956986119,0.999870340421758
0.9983581962934194,0,-0.057279244877620435,0.9919449836203306
0.16571814126264972,-0.6374929132778377,0.6157590334692737,0.9998163126296491
0.5340658447657719,-0.8523575190671621,0.5478626636752081,0.9999379771191378
0.10227942837085913,-0.5774096728193736,0.5367364513146378,0.9997630897982097
0.21735007653694394,-0.6602735875363523,0.5358825111994389,0.99990185768933
0.27423528255353147,-0.700810517945234,-0.6236536394184553,0.9998961327136505
0.2173807183709865,-0.6602667680572564,0.5359649134909351,0.999901839886572
0.16572179829852796,-0.6374944810553147,0.6157339132225317,0.9998163384982025
0.174171730558362,-0.6250588369506537,-0.5293713916026455,0.999876526643334
0.10227774204147977,-0.5774090370886776,0.5367423607874908,0.9997630784673749
0.1732944016142114,-0.628597921109168,-0.5317023428656574,0.9998756962508464
