Filename,Best,Function,NumEvals,X,Y,Z,RunTime_sec
36.stl,1,-699.7871236533599,654,0,-1,0,00:00:01.2890820
36.stl,2,-0.3003081640119118,654,0.07095898389162593,4.1128147990508307E-10,-0.9974792341723552,00:00:01.2890820
36.stl,3,-0.09805234760260523,654,-0.423566057103465,-3.455225602215936E-12,-0.9058652191522888,00:00:01.2890820
36.stl,4,0.01429542714527341,654,-0.5257311121191336,0,-0.85065080835204,00:00:01.2890820
36.stl,5,0.01651101870268991,654,-1,0,0,00:00:01.2890820
36.stl,6,0.017170910814095216,654,0.5257311121191336,0,0.85065080835204,00:00:01.2890820
36.stl,7,0.017278810026854597,654,1,0,0,00:00:01.2890820
36.stl,8,0.01754869084602051,654,0.3388259597389599,0.6797566442754915,-0.6504828003646951,00:00:01.2890820
36.stl,9,0.017634477802355723,654,-0.5847932191298851,0.5543168769243122,0.592241243765227,00:00:01.2890820
36.stl,10,0.017634710019343358,654,-0.18547983391490094,0.9567990157293526,0.2239037174998284,00:00:01.2890820
36.stl,11,0.017643952218573435,654,0,-0.85065080835204,-0.5257311121191336,00:00:01.2890820
adaptor.stl,1,136.33664061326778,365,0,-1,0,00:00:01.0930998
adaptor.stl,2,136.33664061326778,365,0,1,0,00:00:01.0930998
adaptor.stl,3,136.33664061326778,365,0,-1,0,00:00:01.0930998
adaptor.stl,4,136.33664061326778,365,0,1,0,00:00:01.0930998
adaptor.stl,5,136.33664061326778,365,-1,0,0,00:00:01.0930998
adaptor.stl,6,241.3370103612393,365,0.022828300755020035,-0.8518963310778441,-0.5232126812117102,00:00:01.0930998
adaptor.stl,7,241.33701036170294,365,0.022828300755020035,0.8518963310778441,-0.5232126812117102,00:00:01.0930998
adaptor.stl,8,241.33701226052725,365,-0.8503223125331241,-0.5262610079421497,-0.0011473133978179401,00:00:01.0930998
adaptor.stl,9,241.33701246182594,365,-0.8505111924818801,0.5259567215416435,-0.0004883935055614288,00:00:01.0930998
Aerospace_Beam2.STL,1,0,450,0,1,0,00:00:00.1283393
Aerospace_Beam2.STL,2,28574.27135677804,450,0,-1,0,00:00:00.1283393
Aerospace_Beam2.STL,3,45636.7409694108,450,0,0,1,00:00:00.1283393
Aerospace_Beam2.STL,4,45637.972563344025,450,0,0,-1,00:00:00.1283393
Aerospace_Beam2.STL,5,49503.30325972061,450,1,0,0,00:00:00.1283393
Aerospace_Beam2.STL,6,51689.08297677065,450,-1,0,0,00:00:00.1283393
Aerospace_Beam2.STL,7,53706.38248216636,450,-0.6887580653301967,-0.38011818992335467,-0.6173511878436754,00:00:00.1283393
Aerospace_Beam_Fillets.STL,1,0,536,0,1,0,00:00:05.7359580
Aerospace_Beam_Fillets.STL,2,25104.694226741347,536,0,-1,0,00:00:05.7359580
Aerospace_Beam_Fillets.STL,3,31523.076595585724,536,0,0,-1,00:00:05.7359580
Aerospace_Beam_Fillets.STL,4,33650.609380061214,536,0,0,1,00:00:05.7359580
Aerospace_Beam_Fillets.STL,5,35216.20479373346,536,1,0,0,00:00:05.7359580
Aerospace_Beam_Fillets.STL,6,36182.82029526172,536,-1,0,0,00:00:05.7359580
Aerospace_Beam_Fillets.STL,7,36624.67180810279,536,-0.5257311121191336,0,-0.85065080835204,00:00:05.7359580
Aerospace_Beam_Fillets.STL,8,36624.67193582408,536,-0.5257311121191336,0,0.85065080835204,00:00:05.7359580
bearing bracket.STL,1,0,425,0,1,0,00:00:00.0514582
bearing bracket.STL,2,705.8317667004462,425,1,0,0,00:00:00.0514582
bearing bracket.STL,3,3351.467425091861,425,0,0,-1,00:00:00.0514582
bearing bracket.STL,4,3351.4676950739076,425,0,0,1,00:00:00.0514582
bearing bracket.STL,5,4151.46800509192,425,0,-1,0,00:00:00.0514582
bearing bracket.STL,6,4701.466925091816,425,-1,0,0,00:00:00.0514582
bearing bracket.STL,7,4701.468270091759,425,0.5257311121191336,0,-0.85065080835204,00:00:00.0514582
Casing.stl,1,0,387,1,0,0,00:00:05.8775450
Casing.stl,2,3.552713678800501E-15,387,-1,0,0,00:00:05.8775450
Casing.stl,3,0.30756064085856094,387,0,-1,0,00:00:05.8775450
Casing.stl,4,0.3601148949758777,387,0,0,1,00:00:05.8775450
Casing.stl,5,2.3138285426291594,387,0.12060919230868793,-0.252812132906091,-0.9599684620788952,00:00:05.8775450
Casing.stl,6,2.3139168294044308,387,0,1,0,00:00:05.8775450
CoffeeSpoonHolder.stl,1,0,220,0,0,-1,00:00:00.0213695
CoffeeSpoonHolder.stl,2,1941.5837755469993,220,0,-1,0,00:00:00.0213695
CoffeeSpoonHolder.stl,3,1941.5837755469993,220,0,1,0,00:00:00.0213695
CoffeeSpoonHolder.stl,4,1941.5837755469993,220,0,-1,0,00:00:00.0213695
CoffeeSpoonHolder.stl,5,1941.5837755469993,220,0,1,0,00:00:00.0213695
Cuboide.stl,1,0,198,0,1,0,00:00:00.0604115
Cuboide.stl,2,2.1316282072803006E-14,198,0,-1,0,00:00:00.0604115
Lower Wishbone.STL,1,-22323.223196087292,427,0,1,0,00:00:13.4234651
Lower Wishbone.STL,2,0,427,0,0,-1,00:00:13.4234651
Lower Wishbone.STL,3,0.0003847996781587426,427,0,0,1,00:00:13.4234651
Lower Wishbone.STL,4,1055.4502149909492,427,-1.1707072331983774E-08,-0.8525768612464544,0.5226018519553334,00:00:13.4234651
Lower Wishbone.STL,5,1056.1298317102924,427,2.390556144891829E-08,-0.8527818603646814,0.5222672674339762,00:00:13.4234651
Lower Wishbone.STL,6,1056.7464483751062,427,0,0.85065080835204,0.5257311121191336,00:00:13.4234651
Lower Wishbone.STL,7,1056.7464733928339,427,0,-0.85065080835204,0.5257311121191336,00:00:13.4234651
Lower Wishbone.STL,8,1056.7465483937751,427,0,-0.85065080835204,-0.5257311121191336,00:00:13.4234651
mendel_extruder.stl,1,1138.2275333961002,205,0,-1,0,00:00:00.0273454
mendel_extruder.stl,2,1449.8753373961003,205,0,1,0,00:00:00.0273454
Mic_Holder_JR.stl,1,0,337,-1,0,0,00:00:00.1263585
Mic_Holder_JR.stl,2,1.7763568394002505E-15,337,1,0,0,00:00:00.1263585
Mic_Holder_JR.stl,3,1.6128999999999993,337,0,1,0,00:00:00.1263585
Mic_Holder_JR.stl,4,1.6129000000000002,337,0,-1,0,00:00:00.1263585
Mic_Holder_JR.stl,5,4.435475960349442,337,0.2505394418549104,0.13548642565582955,-0.9585788525405915,00:00:00.1263585
Mic_Holder_SW.stl,1,0,231,0,1,0,00:00:00.0360425
Mic_Holder_SW.stl,2,79036.99049908311,231,3.0560781436889234E-10,-0.8655766403604113,-0.5007764767462456,00:00:00.0360425
Mic_Holder_SW.stl,3,79037.02720084027,231,-6.112157248978538E-10,-0.8655766403311378,0.5007764767968442,00:00:00.0360425
ObliqueHole.stl,1,0,327,0,-1,0,00:00:00.0681253
ObliqueHole.stl,2,11631.045764294839,327,1,0,0,00:00:00.0681253
ObliqueHole.stl,3,11631.046464294739,327,-1,0,0,00:00:00.0681253
ObliqueHole.stl,4,14799.999999999987,327,0,1,0,00:00:00.0681253
ObliqueHole.stl,5,23631.045034294788,327,0,0,-1,00:00:00.0681253
piston.STL,1,0,263,0,-1,0,00:00:00.2378692
piston.STL,2,950.1040252946692,263,0,1,0,00:00:00.2378692
piston.STL,3,1176.8992648696778,263,0.9997906031391964,0.0004904745640561218,0.020457500073656685,00:00:00.2378692
piston.STL,4,1176.899275857473,263,-0.999994629867953,0.000291554283536433,0.0032642351868947166,00:00:00.2378692
piston.STL,5,1176.8992763910821,263,0.9999946500715203,-6.346594292129285E-05,-0.003270443457923999,00:00:00.2378692
Pump.stl,1,0,274,0,-1,0,00:00:00.6961899
Pump.stl,2,130724.02478159254,274,0,1,0,00:00:00.6961899
Pump.stl,3,152574.0180796404,274,0.8653635580837421,0.5011446022263893,-1.0538513423063026E-09,00:00:00.6961899
Pump.stl,4,152574.0180921135,274,-0.8653635580837419,0.5011446022263893,-1.0538513423063026E-09,00:00:00.6961899
radiobox.stl,1,-199.06428728203403,494,0,1,0,00:00:00.7780970
radiobox.stl,2,0,494,0,0,-1,00:00:00.7780970
radiobox.stl,3,0.00024965516508437536,494,0.46502678772213146,-0.3928711332176964,-0.793348825791706,00:00:00.7780970
radiobox.stl,4,0.0002513377076826425,494,-0.85065080835204,-0.5257311121191336,0,00:00:00.7780970
radiobox.stl,5,0.00025252112190833197,494,0.9789076100591599,0.1588331519013788,-0.12849871915835293,00:00:00.7780970
radiobox.stl,6,0.0002526440444066971,494,0.001755524572404513,-0.9999984215546109,0.0002739010077647158,00:00:00.7780970
radiobox.stl,7,0.0002526713954878514,494,0.56340565861042,0.24727975735286187,-0.7883062764238711,00:00:00.7780970
radiobox.stl,8,0.000252821880654715,494,-9.227123017807407E-05,-0.9999998713423197,0.0004987999238461512,00:00:00.7780970
Rook.amf.3mf,1,0,178,0,1,0,00:00:00.2083433
Rook.amf.3mf,2,2.6806123329565077,178,0,-1,0,00:00:00.2083433
spherebox.stl,1,0.0003118793265419194,456,0.5257311121191336,0,-0.85065080835204,00:00:10.1552604
spherebox.stl,2,0.0003118793268619194,456,0.5257311121191336,0,0.85065080835204,00:00:10.1552604
