Filename,Best,Function,NumEvals,X,Y,Z,RunTime_sec,g1
Mic_Holder_SW.stl,1,8.917833175342182E-07,461,0,1,0,00:00:15.7828712,0.0006677511952569678
Mic_Holder_SW.stl,2,0.8988210026721077,461,1,0,0,00:00:15.7828712,0.004023064559834515
Mic_Holder_SW.stl,3,0.8988210026755028,461,-1,0,0,00:00:15.7828712,0.004023064770803932
Mic_Holder_SW.stl,4,0.9999999756484349,461,0.85065080835204,0.5257311121191336,0,00:00:15.7828712,2.1809134788562186E-05
Mic_Holder_SW.stl,5,0.9999999756487327,461,-0.85065080835204,0.5257311121191336,0,00:00:15.7828712,2.181254838574615E-05
Mic_Holder_SW.stl,6,1.0080959374111873,461,6.181954853294321E-11,-0.8545546775573742,-0.5193614377914596,00:00:15.7828712,0.06362650732159743
Mic_Holder_SW.stl,7,1.0080959992243792,461,-1.236389784750964E-10,-0.8545546775510048,0.5193614378019397,00:00:15.7828712,0.063626635864292
ObliqueHole.stl,1,8.369157275511753E-05,370,0,0,1,00:00:25.4280078,0.00646883191755349
ObliqueHole.stl,2,0.343661592254806,370,0,-1,0,00:00:25.4280078,0.006306341019391679
ObliqueHole.stl,3,0.6669072721519563,370,1,0,0,00:00:25.4280078,0.010968482290420642
ObliqueHole.stl,4,0.6669072915154787,370,-1,0,0,00:00:25.4280078,0.01096848044605733
ObliqueHole.stl,5,0.754817913160402,370,0,1,0,00:00:25.4280078,0.007897774008890445
ObliqueHole.stl,6,0.9999999343940441,370,0,0.85065080835204,0.5257311121191336,00:00:25.4280078,2.3029445523110817E-05
piston.STL,1,1.2866836402218522E-05,531,0,-1,0,00:00:44.7657686,0.0025364183805337125
piston.STL,2,0.7128424207798335,531,0,0,1,00:00:44.7657686,0.0022231208735507117
piston.STL,3,0.8073084982000812,531,0,1,0,00:00:44.7657686,0.002668790945302586
piston.STL,4,0.9997142419079842,531,-0.2814659621898356,0,-0.9595712126405991,00:00:44.7657686,0.001818634329891969
piston.STL,5,1.000002900875397,531,-0.19109827862727052,-0.8385918125982045,-0.5101423524360156,00:00:44.7657686,0.001204341210936191
piston.STL,6,1.0000029018691998,531,0.1904767726637123,-0.8385391154454154,-0.5104613118970301,00:00:44.7657686,0.001204547488916698
piston.STL,7,1.000003309437907,531,0.19262267120158952,0.7798653466139535,-0.5955724537702047,00:00:44.7657686,0.0012863588182987506
piston.STL,8,1.000003608369868,531,-0.15115761517612455,0.7799192015895065,0.6073527923425178,00:00:44.7657686,0.0013431995461281637
Pump.stl,1,0.0003086659367593032,295,0,-1,0,00:00:33.4342275,0.012423082080532657
Pump.stl,2,0.027259848227849142,295,0,0,-1,00:00:33.4342275,0.006046914308555143
Pump.stl,3,0.8570381424695698,295,0,1,0,00:00:33.4342275,0.01112430962832628
Pump.stl,4,0.9999999999999875,295,0.27452797081332797,0.8234872512794661,-0.49649082591857235,00:00:33.4342275,-3.254298526301721E-06
Pump.stl,5,0.9999999999999879,295,-0.2706513565270549,0.822585887716385,-0.5001002904817315,00:00:33.4342275,-1.0270333611367855E-06
radiobox.stl,1,0.00013948346827319646,588,0,0,1,00:00:25.6332724,0.008351151665285347
radiobox.stl,2,0.4083193856327622,588,0,1,0,00:00:25.6332724,6.3057043154286E-05
radiobox.stl,3,0.9999999999733605,588,0.7914661750287697,0.52137532216454,-0.3189812960396754,00:00:25.6332724,3.5597812534783775E-07
radiobox.stl,4,0.9999999999902378,588,0.8717750934363503,-0.3075005533393033,-0.3813811691209528,00:00:25.6332724,6.406086786227693E-07
radiobox.stl,5,0.9999999999990712,588,-0.4993272078812235,-0.8080078884232352,-0.31272286727287146,00:00:25.6332724,1.6379268026733544E-09
radiobox.stl,6,0.9999999999991195,588,-0.7881291419070383,-0.34386921471283083,0.5104962476352363,00:00:25.6332724,2.547039076212222E-07
radiobox.stl,7,0.9999999999995658,588,0.7779049264014427,-0.5140679501780168,-0.3613835470523499,00:00:25.6332724,7.987421547672038E-08
radiobox.stl,8,0.999999999999967,588,0.3102202097806527,-0.4998531171444333,0.8086471929863117,00:00:25.6332724,1.0158121849188872E-07
radiobox.stl,9,0.999999999999969,588,0.64515184752377,0.518624108786833,0.561077648299885,00:00:25.6332724,1.1380938079408228E-08
radiobox.stl,10,0.9999999999999696,588,-0.8093788227947806,-0.3051323506680531,0.5017969407909173,00:00:25.6332724,3.3406170180332755E-08
radiobox.stl,11,1.0000000000014406,588,-0.504022520879489,-0.8143464170924871,-0.28775199636998916,00:00:25.6332724,1.02311701520444E-06
Rook.amf.3mf,1,0,185,0,1,0,00:00:04.8363337,-0.0004135644533718773
Rook.amf.3mf,2,0.8239831716891577,185,0,-1,0,00:00:04.8363337,0.0044557498851790734
spherebox.stl,1,-262.923981061865,650,0.821032535990595,-0.3171648308068138,0.4746704593127082,00:00:13.4826711,2.5008867336658368E-05
spherebox.stl,2,-262.9238044726732,650,0.821032535990595,-0.3171648308068138,-0.4746704593127082,00:00:13.4826711,2.5106297483228755E-05
spherebox.stl,3,0.954986385512092,650,-0.005280978510809239,-1.13503356064911E-09,0.9999860555357603,00:00:13.4826711,1.3889853103982753E-06
spherebox.stl,4,0.9549863859972573,650,-0.002668807921703582,-3.037701486147582E-10,-0.9999964387257971,00:00:13.4826711,9.870849654175534E-06
spherebox.stl,5,0.9758619490831126,650,-0.22936534837149794,-0.7951898699479633,-0.5613061621776146,00:00:13.4826711,2.8830797361185107E-06
spherebox.stl,6,0.9758619490835506,650,-0.22936534837149794,-0.7951898699479633,0.5613061621776146,00:00:13.4826711,2.920812618480874E-06
spherebox.stl,7,0.9758619490876281,650,-0.22936534837149794,0.7951898699479633,0.5613061621776146,00:00:13.4826711,5.1514111846021534E-06
SquareSupportWithAdditionsForSegmentationTesting.STL,1,0.0007251642629891614,449,0,-1,0,00:00:33.9130588,0.019041589521218566
SquareSupportWithAdditionsForSegmentationTesting.STL,2,0.17522452209170883,449,0,0,1,00:00:33.9130588,0.010594301688700864
SquareSupportWithAdditionsForSegmentationTesting.STL,3,0.17527929410402862,449,0,0,-1,00:00:33.9130588,0.011816312217925631
SquareSupportWithAdditionsForSegmentationTesting.STL,4,0.6618602373210399,449,0,1,0,00:00:33.9130588,0.0009309571114351446
SquareSupportWithAdditionsForSegmentationTesting.STL,5,0.9389250650513169,449,-1,0,0,00:00:33.9130588,0.021799239559966908
SquareSupportWithAdditionsForSegmentationTesting.STL,6,0.9389250833111014,449,1,0,0,00:00:33.9130588,0.02179944896746218
SquareSupportWithAdditionsForSegmentationTesting.STL,7,1.0000003235071706,449,0.3562633187443705,0.4387382293276445,0.824975886825603,00:00:33.9130588,0.0004021860098628869
SquareSupportWithAdditionsForSegmentationTesting.STL,8,1.0000003902258863,449,0.31616155504464694,0.4901605804229154,-0.8122711840950787,00:00:33.9130588,0.00044171590918353317
Square_Support.STL,1,0.00016275489536221187,456,0,-1,0,00:00:26.3454518,0.009020944943912802
Square_Support.STL,2,0.3751529586736492,456,0,0,-1,00:00:26.3454518,0.008744636876179136
Square_Support.STL,3,0.3751529587652391,456,0,0,1,00:00:26.3454518,0.008744639494623865
Square_Support.STL,4,0.5003220143701901,456,0,1,0,00:00:26.3454518,0.012688214251687183
Square_Support.STL,5,0.9388218699653291,456,1,0,0,00:00:26.3454518,0.020582728960633453
Square_Support.STL,6,0.9388220805904457,456,-1,0,0,00:00:26.3454518,0.02058528707658193
Square_Support.STL,7,1.0000464530330295,456,0.7463111501603489,-0.2952951710142116,-0.5965068558885344,00:00:26.3454518,0.004819389641449868
sth2.STL,1,5.4546767469634396E-05,248,0,1,0,00:00:17.1113015,0.0052223925297527375
sth2.STL,2,0.9999999999999359,248,-0.7376863296709881,-0.01433329485548987,-0.6749914337790754,00:00:17.1113015,3.2801188231171806E-08
sth2.STL,3,1.0000000169402916,248,0.687483411723321,-0.009772213142425542,-0.7261343281071085,00:00:17.1113015,9.203355520650386E-05
sth2.STL,4,1.0000000537903668,248,0.4999911437936038,0.03872990563583911,-0.8651640598969671,00:00:17.1113015,0.0001639976269436986
TestPartC.STL,1,0.0027919738706934606,425,0,1,0,00:00:14.4569123,0.03736290855041575
TestPartC.STL,2,0.5885421050240713,425,1,0,0,00:00:14.4569123,0.0007069042248829476
TestPartC.STL,3,0.9157707989709023,425,0,-1,0,00:00:14.4569123,0.04880918815063814
TestPartC.STL,4,0.999999929543402,425,0.85065080835204,-0.5257311121191336,0,00:00:14.4569123,6.938255248117345E-05
TestPartC.STL,5,0.9999999999998586,425,-0.8862729468318622,0.46104736419075165,-0.04422207239295436,00:00:14.4569123,3.3834409403700785E-08
TestPartC.STL,6,1.0000000000003944,425,-0.9375718233286419,0.34194822412223436,0.06348612541221878,00:00:14.4569123,5.158418354972556E-07
TestPartC.STL,7,1.0000181386266112,425,0.6581117469858622,0.7247439034315123,-0.20404706054749,00:00:14.4569123,0.0030115300615095636
TestPartK2.STL,1,0.0005361852010603777,504,0,-1,0,00:00:21.5956831,0.01637353353831081
TestPartK2.STL,2,0.842179587181277,504,0,0,1,00:00:21.5956831,0.001210332626204658
TestPartK2.STL,3,0.9998776141044414,504,0.5257311121191336,0,0.85065080835204,00:00:21.5956831,0.0008227379129252305
TestPartK2.STL,4,0.9999999970294094,504,0.7497018287372502,0.04294055363629137,-0.6603811602714236,00:00:21.5956831,1.8466158420735432E-05
TestPartK2.STL,5,0.9999999999996189,504,0.3166556189697167,0.38527062463713985,-0.8667731910751588,00:00:21.5956831,4.839289678960102E-08
TestPartK2.STL,6,1.0000000000012248,504,0.4277633306489458,0.4236249483879202,-0.7984738167626114,00:00:21.5956831,1.028170044149085E-06
TestPartK2.STL,7,1.000000046932733,504,0.35646976510951034,-0.10497671803217164,-0.9283906479677423,00:00:21.5956831,0.00015318796123237483
TestPartK2.STL,8,1.000001355918068,504,0.48447429069594966,-0.8147257626209836,-0.31860099399768493,00:00:21.5956831,0.0008233826907059585
TestPartK2.STL,9,1.000001503571807,504,-0.00012546042002190678,0.8567957183645113,-0.5156559717989542,00:00:21.5956831,0.0008670560484157888
TestPartK2.STL,10,1.0000028967835706,504,-0.1474230288791105,-0.7771857007855261,-0.6117588062714093,00:00:21.5956831,0.0012034915572891477
TieFighter.STL,1,0.0009358331807279534,328,-1,0,0,00:00:08.1110119,0.021631379760985583
TieFighter.STL,2,0.0009358331945688451,328,1,0,0,00:00:08.1110119,0.02163137992094485
TieFighter.STL,3,0.08136763256698902,328,0,-1,0,00:00:08.1110119,0.0026226689681237373
TieFighter.STL,4,0.08136763256698902,328,0,1,0,00:00:08.1110119,0.002622668968123823
TXT - Amortisseur-1 X5 butoir de ressort-1.STL,1,0.9913284429306732,322,-0.03162314744473289,0.13295959811453575,0.9906168390527741,00:00:08.4379381,0.00035194661631026395
TXT - Amortisseur-1 X5 butoir de ressort-1.STL,2,0.9988380837040942,322,-0.057686619108085396,-0.5381833873894626,0.8408512921521155,00:00:08.4379381,0.00010332681813130415
TXT - Amortisseur-1 X5 butoir de ressort-1.STL,3,0.9995498277015765,322,-0.2545005014113335,0.8619587494921821,0.43847076180203115,00:00:08.4379381,9.624995875321718E-05
TXT - Amortisseur-1 X5 butoir de ressort-1.STL,4,0.9999827950662692,322,0.014156999050144418,0.9888285262280965,-0.14838370899618653,00:00:08.4379381,6.846563538439546E-05
TXT - Amortisseur-1 X5 butoir de ressort-1.STL,5,0.9999923838175017,322,-0.05948167557656324,0.996630434960141,0.056477485618294396,00:00:08.4379381,5.0329847995103755E-05
TXT - Amortisseur-1 X5 butoir de ressort-1.STL,6,0.9999991666600668,322,-0.3899270153538045,-0.42354650250481474,0.8176584145676072,00:00:08.4379381,4.747154721595559E-05
TXT - G5 support de carrosserie-1.STL,1,0.006183628417963089,496,-1,0,0,00:00:27.3752300,0.055604084463117855
TXT - G5 support de carrosserie-1.STL,2,0.2457215795467802,496,1,0,0,00:00:27.3752300,0.05647172781005587
TXT - G5 support de carrosserie-1.STL,3,0.5792332578307235,496,0,-1,0,00:00:27.3752300,0.04830484992377653
TXT - G5 support de carrosserie-1.STL,4,0.8047435682111052,496,0,1,0,00:00:27.3752300,0.010533793255714914
TXT - G5 support de carrosserie-1.STL,5,0.9539714688946318,496,0,0,-1,00:00:27.3752300,0.005220739563146216
TXT - G5 support de carrosserie-1.STL,6,0.9539775273555995,496,0,0,1,00:00:27.3752300,0.005503167483015159
TXT - G5 support de carrosserie-1.STL,7,0.9999999999969725,496,-0.5547498899486927,-0.5379155688363835,0.6347435705900009,00:00:27.3752300,5.710375486149324E-08
TXT - G5 support de carrosserie-1.STL,8,1.0000000000037463,496,-0.42575716358860277,-0.30953061074749044,-0.8502479865681971,00:00:27.3752300,2.0160582055596295E-06
