X,Y,Z,fun
-0,-0,-1,0.06061733140974146
0.7071067811865475,0,0.7071067811865475,0.010894087684276466
-1,0,0,0.009629069153598069
-0.7071067811865475,0,-0.7071067811865475,0.0743492937886342
-0.7071067811865475,-0.7071067811865475,0,0.002466946821181981
0,-0.7071067811865476,0.7071067811865476,0.015075495151900653
1,0,0,0.009420991022943914
0,0.7071067811865476,0.7071067811865476,0.015075494027998126
0,-0,1,0.03272802503783456
-0.8944271909999159,0,0.4472135954999579,0.0075041707963967585
0,-1,0,0.002412030497985662
0,1,-0,0.002412030497985662
0.7071067811865475,-0.7071067811865475,0,0.005321661601168204
-0.7071067811865475,0.7071067811865475,0,0.002466946821182092
0.7071067811865475,0.7071067811865475,0,0.0053216619553182465
0.3571365303754426,-0.3571365303754426,0.8630799484073195,0.02843822732195711
-0.3864939758404985,-0.3864939758404985,0.8374036143210801,0.02665540427968549
0.3407771005482389,0.3975732839729454,0.8519427513705973,0.028616656758477244
-0.3864939758404985,0.3864939758404985,0.8374036143210801,0.026655449720537905
0.7071067811865475,0,-0.7071067811865475,0.01988799233770866
-0.5,0.49999999999999983,-0.7071067811865475,0.04374683679899294
0.5,0.5,-0.7071067811865475,0.030436838589735338
-0.5,-0.49999999999999983,-0.7071067811865475,0.043746913314958946
0.5,-0.5,-0.7071067811865475,0.030436783564609993
0,0.7071067811865475,-0.7071067811865475,0.013450031713334254
0,-0.7071067811865475,-0.7071067811865475,0.0134500582079492
